client_id,client_reliability_label,transaction_id,contract_id,transaction_date,payment_amt,year,month,day,weekday,entity_year_established,client_reliability,count,days_elapsed
312,perfectClient,20971.25,1336.0,1527984533.75,825.00375,2018.0,5.75,10.25,3.5,2009.0,1.0,1.0,20.333333333333332
313,detrimentalClient,13794.214285714286,763.0,1518698059.857143,408.3332142857143,2017.642857142857,6.357142857142857,14.071428571428571,3.2857142857142856,2006.0,0.8235294117647058,1.0,22.923076923076923
314,perfectClient,2544.0,173.0,1502474940.0,950.0,2017.0,7.5,26.5,4.0,1999.0,1.0,1.0,32.0
315,perfectClient,14282.1,883.0,1519545390.9,475.0005,2017.7,6.2,7.7,3.5,2014.0,1.0,1.0,26.88888888888889
316,detrimentalClient,11765.837837837838,639.5675675675676,1515753671.6216216,424.5264864864865,2017.5405405405406,6.621621621621622,9.27027027027027,2.5675675675675675,2015.0,0.8222222222222222,1.0,20.166666666666668
317,perfectClient,13332.75,781.0,1517909907.25,1209.8612500000002,2017.5833333333333,6.583333333333333,19.666666666666668,3.0,2016.0,1.0,1.0,27.454545454545453
318,perfectClient,13633.5,792.0,1518341900.5,608.0508333333333,2017.5833333333333,6.583333333333333,24.666666666666668,3.3333333333333335,2000.0,1.0,1.0,27.363636363636363
319,perfectClient,20373.1,1247.0,1527219884.4,1401.6599999999999,2018.0,5.2,18.0,3.4,2012.0,1.0,1.0,22.75
320,perfectClient,9101.904761904761,500.0,1512462159.9047618,230.15714285714287,2017.4285714285713,6.476190476190476,16.238095238095237,3.9523809523809526,2015.0,1.0,1.0,27.0
321,perfectClient,15924.375,1002.0,1521891506.75,527.865625,2018.0,3.625,3.75,3.875,2012.0,1.0,1.0,25.857142857142858
322,perfectClient,11534.3,721.0,1515628835.2666667,917.4979999999999,2017.6,5.866666666666666,8.933333333333334,3.6666666666666665,2005.0,1.0,1.0,25.857142857142858
323,perfectClient,17938.785714285714,1092.0,1524283202.5714285,2267.8585714285714,2018.0,4.142857142857143,15.714285714285714,4.428571428571429,2006.0,1.0,1.0,24.833333333333332
324,detrimentalClient,10535.038461538461,562.0,1514356020.0769231,1150.0,2017.5384615384614,5.923076923076923,15.0,3.1538461538461537,2009.0,0.8666666666666667,1.0,26.545454545454547
325,perfectClient,10982.285714285714,689.2857142857143,1514747822.857143,862.1432142857144,2017.4285714285713,7.071428571428571,24.714285714285715,2.5714285714285716,2011.0,1.0,1.0,25.846153846153847
326,perfectClient,10898.807692307691,661.0,1514542665.0769231,2866.716923076923,2017.4615384615386,6.538461538461538,26.615384615384617,3.1538461538461537,2013.0,1.0,1.0,27.75
327,detrimentalClient,13206.827586206897,519.0,1517760509.5172415,254.13793103448276,2017.5862068965516,6.448275862068965,21.344827586206897,3.0344827586206895,2013.0,0.7631578947368421,1.0,24.833333333333332
328,detrimentalClient,15584.75,912.0,1521100770.2,608.01925,2017.8,5.35,15.15,3.65,2011.0,0.9523809523809523,1.0,15.0
329,perfectClient,21610.833333333332,1419.0,1528654117.0,1019.4499999999999,2018.0,5.666666666666667,20.333333333333332,3.6666666666666665,2015.0,1.0,1.0,14.5
330,detrimentalClient,2520.5,152.0,1502532539.6666667,239.58,2017.0,7.666666666666667,22.0,2.3333333333333335,2014.0,0.75,1.0,19.5
331,detrimentalClient,17280.222222222223,994.0,1523466311.5555556,1354.6294444444445,2018.0,4.0,10.916666666666666,1.9722222222222223,2007.0,0.6923076923076923,1.0,11.428571428571429
332,detrimentalClient,12488.088235294117,711.5882352941177,1516652981.4117646,499.6770588235294,2017.5294117647059,7.0588235294117645,10.411764705882353,3.0,2013.0,0.8947368421052632,1.0,23.5625
333,perfectClient,15544.944444444445,959.0,1521212114.7777777,993.5133333333332,2017.7777777777778,5.777777777777778,11.555555555555555,3.111111111111111,2008.0,1.0,1.0,26.5
334,perfectClient,12924.653846153846,774.0,1517307748.7692308,235.6076923076923,2017.5384615384614,6.923076923076923,18.923076923076923,3.923076923076923,2000.0,1.0,1.0,29.0
335,detrimentalClient,15224.0,9.0,1521133704.0,2188.23,2018.0,3.0,15.0,3.0,2000.0,0.5,1.0,
336,detrimentalClient,11425.166666666666,717.0,1515609811.875,581.2495833333334,2017.5833333333333,5.833333333333333,15.666666666666666,2.0416666666666665,2007.0,0.7741935483870966,1.0,18.923076923076923
337,detrimentalClient,12204.103448275862,744.9655172413793,1516425164.137931,1569.969655172414,2017.5862068965516,6.068965517241379,17.03448275862069,3.2758620689655173,2001.0,0.9666666666666667,1.0,26.071428571428573
338,detrimentalClient,9790.978723404256,645.7021276595744,1513138877.0851064,1565.2278723404254,2017.4255319148936,6.787234042553192,16.0,3.234042553191489,2007.0,0.9791666666666665,1.0,17.35
339,perfectClient,11914.0,731.8571428571429,1516019654.0,1271.8735714285717,2017.5714285714287,6.285714285714286,11.357142857142858,2.7857142857142856,2007.0,1.0,1.0,27.23076923076923
340,perfectClient,9353.9,563.0,1512624755.4,991.9535,2017.4,6.7,21.8,3.2,2014.0,1.0,1.0,30.555555555555557
341,detrimentalClient,20615.3,1305.0,1527530919.0,4175.0,2018.0,5.8,3.4,2.8,2000.0,0.8333333333333334,1.0,19.666666666666668
342,perfectClient,18973.185185185186,1061.0,1525478919.0,1172.22,2018.0,4.703703703703703,12.74074074074074,3.2222222222222223,2009.0,1.0,1.0,9.055555555555555
343,detrimentalClient,1736.0,102.0,1501394921.25,280.0,2017.0,7.5,14.0,3.75,2011.0,0.5714285714285714,1.0,8.5
344,detrimentalClient,16380.9375,979.0,1521580127.21875,668.121875,2017.75,6.125,15.6875,2.4375,2014.0,0.7111111111111111,1.0,23.666666666666668
345,perfectClient,16542.25,958.6666666666666,1522172306.5,2414.70375,2017.75,6.333333333333333,15.916666666666666,3.9166666666666665,2016.0,1.0,1.0,24.8
346,perfectClient,18977.833333333332,1165.0,1525542521.0,3720.8333333333335,2018.0,4.666666666666667,15.0,3.8333333333333335,2000.0,1.0,1.0,24.6
347,perfectClient,11510.92857142857,722.6428571428571,1515433116.0,1870.5946428571428,2017.5,6.928571428571429,11.0,3.0,2007.0,1.0,1.0,28.076923076923077
348,perfectClient,3996.9,286.0,1504823558.0,958.3300000000002,2017.0,9.0,7.6,3.2,2011.0,1.0,1.0,29.75
349,perfectClient,12629.5,762.5384615384615,1516935277.2307692,365.0634615384615,2017.6153846153845,5.6923076923076925,23.846153846153847,3.3846153846153846,2011.0,1.0,1.0,29.75
350,perfectClient,11185.038461538461,716.5384615384615,1515014266.6538463,2265.3830769230767,2017.5384615384614,6.153846153846154,15.538461538461538,2.6923076923076925,2011.0,1.0,1.0,29.5
351,perfectClient,21655.75,1361.0,1528589328.5,3243.7537500000003,2018.0,5.75,17.25,3.5,2013.0,1.0,1.0,20.333333333333332
352,perfectClient,8540.722222222223,461.0,1511621306.6666667,95.83,2017.3333333333333,7.0,25.333333333333332,3.3333333333333335,2010.0,1.0,1.0,30.125
353,perfectClient,12358.807692307691,756.0,1516596326.8461537,419.2292307692308,2017.5384615384614,6.615384615384615,20.0,3.230769230769231,2011.0,1.0,1.0,29.75
354,detrimentalClient,23481.0,1469.0,1530554930.25,825.00375,2018.0,6.5,17.0,3.5,2013.0,0.8,1.0,12.0
355,detrimentalClient,10469.854166666666,804.0,1514181279.5208333,237.65020833333332,2017.2083333333333,9.854166666666666,13.875,1.4166666666666667,2011.0,0.9411764705882352,1.0,23.6875
356,perfectClient,12729.961538461539,764.1538461538462,1517008670.8461537,2981.7276923076925,2017.5384615384614,6.846153846153846,17.846153846153847,3.6923076923076925,2003.0,1.0,1.0,28.916666666666668
357,perfectClient,6899.25,419.0,1509287463.25,287.5,2017.25,7.5,13.375,3.25,2007.0,1.0,1.0,30.571428571428573
358,perfectClient,22523.833333333332,1455.0,1529604554.3333333,7980.546666666666,2018.0,6.333333333333333,11.0,3.0,2009.0,1.0,1.0,15.0
359,detrimentalClient,11444.142857142857,701.0,1515390161.4285715,795.5907142857143,2017.5,6.571428571428571,21.357142857142858,3.0,2009.0,0.9333333333333333,1.0,26.846153846153847
360,detrimentalClient,17710.7,1011.0,1523883402.7,1877.5005,2018.0,4.2,9.4,3.3,2010.0,0.8333333333333334,1.0,20.333333333333332
361,perfectClient,11142.766666666666,693.0,1515018274.3333333,521.19,2017.4666666666667,7.133333333333334,12.066666666666666,3.6,2012.0,1.0,1.0,26.428571428571427
362,perfectClient,844.5,43.0,1500228501.0,142.5,2017.0,7.0,16.0,6.0,2017.0,1.0,1.0,
363,detrimentalClient,3365.818181818182,300.0,1503818057.3636363,296.08636363636367,2017.0,8.272727272727273,18.09090909090909,3.0,2002.0,0.55,1.0,8.285714285714286
364,detrimentalClient,6163.5,91.0,1508097022.4,100.0,2017.0,10.0,14.8,2.6,2014.0,0.625,1.0,13.0
365,detrimentalClient,11623.055555555555,803.2222222222222,1515610714.5,2121.0494444444444,2017.611111111111,5.833333333333333,5.666666666666667,3.2222222222222223,2016.0,0.9473684210526314,1.0,23.25
366,detrimentalClient,20367.5,1170.0,1527155921.2916667,842.3566666666667,2018.0,5.291666666666667,14.666666666666666,2.375,2017.0,0.6,1.0,9.1
367,detrimentalClient,13714.515151515152,776.0,1518603453.2121212,173.83939393939394,2017.6969696969697,5.575757575757576,16.727272727272727,3.606060606060606,2012.0,0.673469387755102,1.0,14.894736842105264
368,detrimentalClient,12028.642857142857,711.0,1516124308.2857144,408.3332142857143,2017.5,6.857142857142857,21.142857142857142,3.5,2016.0,0.9333333333333333,1.0,25.46153846153846
369,detrimentalClient,13427.619047619048,875.0,1518617302.2857144,799.8352380952381,2017.7142857142858,5.571428571428571,10.857142857142858,2.857142857142857,2001.0,0.7241379310344828,1.0,17.7
370,detrimentalClient,18499.5,1180.0,1525081717.1666667,3619.6966666666667,2018.0,4.333333333333333,19.833333333333332,3.1666666666666665,2013.0,0.8571428571428571,1.0,17.75
371,detrimentalClient,4305.0344827586205,366.0,1505283411.0344827,296.0389655172414,2017.103448275862,7.655172413793103,16.137931034482758,2.9655172413793105,2007.0,0.6170212765957447,1.0,10.38888888888889
372,perfectClient,17633.333333333332,1119.0,1524029910.1666667,1248.605,2018.0,3.8333333333333335,22.5,2.6666666666666665,2009.0,1.0,1.0,24.0
373,detrimentalClient,10228.545454545454,321.0,1514167369.6363637,925.1563636363636,2017.4545454545455,6.909090909090909,13.363636363636363,2.5454545454545454,2009.0,0.8461538461538463,1.0,27.5
374,perfectClient,6530.5,383.0,1508570221.142857,958.33,2017.142857142857,8.285714285714286,20.428571428571427,3.5714285714285716,2010.0,1.0,1.0,30.333333333333332
375,perfectClient,19307.5,1208.0,1526131239.8,963.96,2018.0,5.2,5.4,2.0,2012.0,1.0,1.0,22.5
376,detrimentalClient,15673.8,1024.0,1521567147.25,944.9950000000001,2018.0,3.3,9.9,3.8,2013.0,0.8333333333333334,1.0,18.555555555555557
377,perfectClient,15645.833333333334,964.0,1521327313.6111112,993.5133333333332,2017.7777777777778,5.777777777777778,12.88888888888889,2.888888888888889,2014.0,1.0,1.0,26.375
378,perfectClient,12288.59090909091,770.1818181818181,1516541097.1818182,845.9054545454545,2017.6363636363637,5.7272727272727275,10.636363636363637,3.272727272727273,2013.0,1.0,1.0,35.4
379,perfectClient,4904.166666666667,324.0,1506289113.6666667,239.58,2017.0,9.5,9.333333333333334,3.8333333333333335,2008.0,1.0,1.0,30.6
380,perfectClient,12438.75,746.0,1516858722.2916667,865.9675000000001,2017.5833333333333,6.583333333333333,7.5,3.6666666666666665,2016.0,1.0,1.0,27.363636363636363
381,detrimentalClient,13088.2,819.36,1517652086.96,954.534,2017.68,5.44,16.28,3.28,2006.0,0.8928571428571429,1.0,30.636363636363637
382,perfectClient,14095.863636363636,843.0,1519077127.1818182,990.1518181818182,2017.6363636363637,6.454545454545454,17.818181818181817,4.0,2014.0,1.0,1.0,27.3
383,perfectClient,12309.5,729.6666666666666,1516493308.6,1939.4433333333334,2017.6,6.2,9.0,3.4,2014.0,1.0,1.0,27.214285714285715
384,perfectClient,1961.5,179.0,1501783726.6666667,194.995,2017.0,8.0,3.0,3.0,2012.0,1.0,1.0,31.0
385,perfectClient,12224.5,769.75,1516194962.03125,2851.04,2017.5625,6.5,10.125,3.125,2000.0,1.0,1.0,25.2
386,perfectClient,13897.318181818182,832.0,1518888616.3636363,453.78818181818184,2017.6363636363637,6.454545454545454,15.636363636363637,3.727272727272727,2003.0,1.0,1.0,27.3
387,perfectClient,20711.0,8.0,1527703713.0,0.01,2018.0,5.0,30.0,2.0,2008.0,1.0,1.0,
388,detrimentalClient,14387.805555555555,816.1111111111111,1519151112.75,1806.9444444444443,2017.6666666666667,6.333333333333333,11.527777777777779,3.5555555555555554,2011.0,0.8372093023255814,1.0,21.058823529411764
389,perfectClient,9646.285714285714,594.0,1512804335.25,1898.3332142857143,2017.4285714285713,6.571428571428571,17.571428571428573,3.5714285714285716,2012.0,1.0,1.0,26.76923076923077
390,detrimentalClient,9127.045454545454,690.8181818181819,1512494696.8636363,853.6890909090909,2017.4545454545455,6.2727272727272725,13.272727272727273,2.909090909090909,2013.0,0.9166666666666665,1.0,24.1
391,perfectClient,6261.625,404.0,1508283057.9375,900.0,2017.25,7.5,1.75,3.0,2014.0,1.0,1.0,30.142857142857142
392,detrimentalClient,22243.5,1375.0,1529241632.5,985.6600000000001,2018.0,6.0,17.2,4.4,2003.0,0.8333333333333334,1.0,14.5
393,perfectClient,12674.5,802.0,1517208065.3181818,453.78818181818184,2017.5454545454545,6.545454545454546,26.454545454545453,2.727272727272727,2015.0,1.0,1.0,27.2
394,detrimentalClient,2145.5,168.0,1501956531.0,239.58,2017.0,7.666666666666667,15.333333333333334,2.6666666666666665,2014.0,0.75,1.0,14.0
395,perfectClient,22028.0,1371.0,1528934910.25,6468.7425,2018.0,5.75,21.25,4.0,2015.0,1.0,1.0,20.666666666666668
396,perfectClient,9874.40909090909,565.0,1513382904.7272727,700.0,2017.4545454545455,6.545454545454546,15.454545454545455,3.6363636363636362,2016.0,1.0,1.0,30.1
397,detrimentalClient,5063.928571428572,237.0,1506533653.357143,219.64000000000001,2017.0,9.428571428571429,14.285714285714286,3.0,2001.0,0.7,1.0,22.5
398,detrimentalClient,9706.3,605.0,1513163549.5333333,397.222,2017.4666666666667,6.466666666666667,10.866666666666667,3.6,2015.0,0.8823529411764706,1.0,23.5
399,detrimentalClient,11954.5625,690.125,1516340080.75,296.3528125,2017.625,5.5625,17.1875,3.5,2014.0,0.8888888888888888,1.0,24.428571428571427
400,perfectClient,17508.0,1049.0,1523662705.625,952.5,2018.0,3.625,24.25,3.375,2000.0,1.0,1.0,25.714285714285715
401,perfectClient,6124.2,831.0,1508121850.8,8031.618,2017.0,10.0,15.4,3.6,2003.0,1.0,1.0,3.0
402,perfectClient,13670.40909090909,828.0,1518543020.4545455,1794.697272727273,2017.6363636363637,6.454545454545454,11.636363636363637,3.5454545454545454,2003.0,1.0,1.0,27.3
403,perfectClient,24213.5,1582.6666666666667,1531274958.8333333,12499.99,2018.0,7.0,10.333333333333334,1.3333333333333333,2006.0,1.0,1.0,1.0
404,perfectClient,20159.0,1284.0,1527034121.375,1631.2424999999998,2018.0,5.0,22.0,3.0,2006.0,1.0,1.0,19.666666666666668
405,perfectClient,22273.166666666668,1447.0,1529345355.3333333,4002.7833333333333,2018.0,6.333333333333333,8.0,4.666666666666667,2008.0,1.0,1.0,16.0
406,perfectClient,968.0,110.0,1500271703.5,331.20500000000004,2017.0,7.0,16.5,3.0,2010.0,1.0,1.0,29.0
407,detrimentalClient,5307.909090909091,223.0,1506836319.9545455,477.3263636363636,2017.0454545454545,9.0,14.181818181818182,3.272727272727273,2010.0,0.7096774193548387,1.0,9.9375
408,perfectClient,10792.40909090909,694.2727272727273,1514318256.0,1423.484090909091,2017.4545454545455,7.181818181818182,7.090909090909091,3.0,2012.0,1.0,1.0,36.3
409,detrimentalClient,10705.92857142857,671.4285714285714,1514383969.607143,240.655,2017.4285714285713,6.928571428571429,24.857142857142858,2.857142857142857,2008.0,0.9333333333333333,1.0,25.307692307692307
410,perfectClient,25503.5,1640.0,1532455689.0,15050.0,2018.0,7.0,24.0,1.0,2000.0,1.0,1.0,
411,perfectClient,10597.0,702.5,1514228686.0625,1538.488125,2017.4375,7.1875,12.0,3.125,2014.0,1.0,1.0,24.533333333333335
412,detrimentalClient,7518.3,398.0,1510101503.2,766.665,2017.2,8.2,19.8,2.7,2014.0,0.7692307692307693,1.0,20.666666666666668
413,detrimentalClient,16394.342465753423,866.0,1522212429.0684931,948.153698630137,2017.9178082191781,4.273972602739726,17.73972602739726,2.136986301369863,2014.0,0.6952380952380952,1.0,7.148148148148148
414,perfectClient,9990.192307692309,625.0,1513419469.0,1582.6938461538462,2017.4615384615386,6.538461538461538,13.615384615384615,3.6153846153846154,2015.0,1.0,1.0,27.75
415,detrimentalClient,3713.0454545454545,306.0,1504429701.0,222.52272727272728,2017.0,8.454545454545455,19.818181818181817,3.090909090909091,2013.0,0.7096774193548387,1.0,13.0
416,perfectClient,10223.346153846154,634.0,1513691953.5769231,1667.3076923076924,2017.4615384615386,6.538461538461538,16.76923076923077,3.5384615384615383,2000.0,1.0,1.0,27.75
417,detrimentalClient,13407.766666666666,746.0,1517864195.0666666,1887.6666666666667,2017.6,6.4,18.8,3.4,2004.0,0.9375,1.0,25.428571428571427
418,perfectClient,6299.227272727273,568.5454545454545,1508332436.090909,905.8018181818181,2017.2727272727273,6.909090909090909,12.090909090909092,3.090909090909091,2006.0,1.0,1.0,22.5
419,perfectClient,18835.5,1163.0,1525499323.0833333,630.5575,2018.0,4.666666666666667,14.5,4.5,2007.0,1.0,1.0,24.8
420,perfectClient,19806.3,1226.0,1526615088.2,4175.0,2018.0,5.2,11.0,3.4,2007.0,1.0,1.0,22.5
421,perfectClient,23161.5,1480.0,1530209336.6666667,2013.8799999999999,2018.0,6.333333333333333,18.0,3.0,1999.0,1.0,1.0,15.0
422,perfectClient,2505.1666666666665,202.0,1502590139.3333333,190.0,2017.0,8.0,12.333333333333334,3.0,2013.0,1.0,1.0,31.0
423,detrimentalClient,12972.357142857143,838.0,1517758702.392857,408.3332142857143,2017.5714285714287,6.642857142857143,20.428571428571427,2.4285714285714284,2016.0,0.7777777777777778,1.0,19.0
424,detrimentalClient,24619.833333333332,1590.0,1531649360.6666667,2306.1133333333332,2018.0,7.0,14.666666666666666,3.3333333333333335,2016.0,0.75,1.0,3.0
425,perfectClient,17868.5,1090.0,1524283201.0,575.0014285714286,2018.0,4.142857142857143,15.714285714285714,4.428571428571429,2001.0,1.0,1.0,25.0
426,detrimentalClient,18462.090909090908,1185.0,1525095020.5454545,1726.8509090909092,2018.0,4.2727272727272725,21.727272727272727,3.0,2005.0,0.9166666666666665,1.0,18.4
427,perfectClient,12475.1,759.0666666666667,1516821632.9333334,239.16666666666666,2017.6,6.333333333333333,8.8,3.0,2014.0,1.0,1.0,26.642857142857142
428,perfectClient,12189.884615384615,708.0,1516390298.4615386,421.15384615384613,2017.5384615384614,6.615384615384615,17.53846153846154,4.076923076923077,2016.0,1.0,1.0,27.666666666666668
429,perfectClient,10981.07142857143,687.2857142857143,1514735480.2142856,1332.3803571428573,2017.4285714285713,7.071428571428571,24.571428571428573,2.9285714285714284,2003.0,1.0,1.0,25.846153846153847
430,detrimentalClient,10159.583333333334,570.0,1513812805.25,958.33,2017.5,6.166666666666667,15.333333333333334,3.4166666666666665,2005.0,0.923076923076923,1.0,27.272727272727273
431,perfectClient,11689.833333333334,739.4,1515583237.6666667,1091.111,2017.5333333333333,6.6,10.666666666666666,3.6,2006.0,1.0,1.0,26.642857142857142
432,perfectClient,14610.772727272728,854.0,1519689775.1363637,990.1518181818182,2017.6363636363637,6.454545454545454,24.90909090909091,3.4545454545454546,2013.0,1.0,1.0,27.2
433,perfectClient,16834.0,1032.0,1522917512.75,533.334375,2018.0,3.625,15.625,3.5,2015.0,1.0,1.0,25.714285714285715
434,detrimentalClient,11620.07142857143,712.5714285714286,1515704906.642857,885.8321428571428,2017.5,6.785714285714286,18.428571428571427,3.142857142857143,2000.0,0.7368421052631579,1.0,30.363636363636363
435,perfectClient,16677.785714285714,1057.0,1522801540.4285715,551.6785714285714,2018.0,3.2857142857142856,24.428571428571427,2.2857142857142856,2001.0,1.0,1.0,24.666666666666668
436,perfectClient,1558.5,85.0,1501006117.0,975.0,2017.0,7.0,25.0,1.0,2014.0,1.0,1.0,
437,perfectClient,1580.0,135.0,1501222117.5,93.33,2017.0,7.5,12.0,3.5,2015.0,1.0,1.0,33.0
438,detrimentalClient,18826.125,1172.0,1525478018.75,1057.2862499999999,2018.0,4.5,19.25,2.5,2009.0,0.7272727272727273,1.0,13.142857142857142
439,detrimentalClient,1514.25,74.0,1501049316.25,585.0,2017.0,7.5,10.0,3.25,2012.0,0.6666666666666666,1.0,12.333333333333334
440,perfectClient,20459.0,1314.0,1527444514.0,825.00375,2018.0,5.75,4.0,2.5,1999.0,1.0,1.0,20.333333333333332
441,perfectClient,976.5,57.0,1500228504.0,941.6650000000001,2017.0,7.0,16.0,6.0,1999.0,1.0,1.0,
442,perfectClient,15958.0,1000.0,1521891507.5,1057.2862499999999,2018.0,3.625,3.75,3.875,2012.0,1.0,1.0,25.857142857142858
443,perfectClient,24531.5,1594.0,1531548560.5,11004.154999999999,2018.0,7.0,13.5,4.5,2000.0,1.0,1.0,3.0
444,perfectClient,10793.346153846154,656.0,1514469556.3076923,753.4615384615385,2017.4615384615386,6.538461538461538,25.76923076923077,3.3846153846153846,2004.0,1.0,1.0,27.75
445,detrimentalClient,11021.033333333333,635.4666666666667,1514724756.5666666,1875.3333333333333,2017.5333333333333,6.4,6.8,3.466666666666667,2009.0,0.9375,1.0,25.071428571428573
446,perfectClient,12277.038461538461,728.5384615384615,1516337128.4230769,1990.3846153846155,2017.5384615384614,6.615384615384615,16.923076923076923,3.4615384615384617,2011.0,1.0,1.0,30.25
447,perfectClient,3109.25,235.0,1503510823.5,427.5,2017.0,8.5,7.75,3.75,2013.0,1.0,1.0,30.0
448,detrimentalClient,16961.61111111111,1042.0,1523074506.2222223,106.84666666666666,2018.0,3.5555555555555554,19.666666666666668,3.6666666666666665,2003.0,0.8999999999999999,1.0,22.125
449,perfectClient,12612.5,751.0,1517125122.25,436.11125,2017.5833333333333,6.583333333333333,10.583333333333334,3.8333333333333335,2012.0,1.0,1.0,27.454545454545453
450,perfectClient,2285.8333333333335,187.0,1502330934.0,239.58,2017.0,8.0,9.333333333333334,4.666666666666667,2014.0,1.0,1.0,31.5
451,perfectClient,16276.92857142857,1135.2857142857142,1522246109.75,489.015,2017.857142857143,5.071428571428571,16.357142857142858,3.357142857142857,2008.0,1.0,1.0,16.615384615384617
452,perfectClient,13204.083333333334,775.0,1517809105.6666667,436.11125,2017.5833333333333,6.583333333333333,18.5,3.0,2009.0,1.0,1.0,27.454545454545453
453,perfectClient,12692.916666666666,719.0,1516844613.0,1381.8008333333335,2017.5,7.083333333333333,22.666666666666668,4.083333333333333,2000.0,1.0,1.0,30.0
454,perfectClient,23259.0,1529.0,1530295726.5,5520.842500000001,2018.0,6.5,14.0,4.0,2003.0,1.0,1.0,4.0
455,perfectClient,11169.9,644.7333333333333,1514822911.2,233.66666666666666,2017.4666666666667,6.733333333333333,22.066666666666666,3.2,2001.0,1.0,1.0,26.642857142857142
456,detrimentalClient,25095.166666666668,1602.0,1532052537.6666667,5715.28,2018.0,7.0,19.333333333333332,1.0,2010.0,0.6666666666666666,1.0,3.0
457,perfectClient,12206.433333333332,737.8,1516366113.8,1578.8896666666667,2017.6,6.066666666666666,11.666666666666666,2.8666666666666667,2010.0,1.0,1.0,26.785714285714285
458,detrimentalClient,7909.029411764706,571.5294117647059,1510620225.3529413,253.05705882352942,2017.2941176470588,7.411764705882353,15.647058823529411,3.588235294117647,2011.0,0.9444444444444443,1.0,20.266666666666666
459,perfectClient,12713.029411764706,806.1176470588235,1516999004.9411764,704.099705882353,2017.5882352941176,6.294117647058823,16.41176470588235,4.117647058823529,2012.0,1.0,1.0,23.125
460,perfectClient,11733.192307692309,723.6923076923077,1515851682.8461537,496.4738461538461,2017.5384615384614,6.615384615384615,11.384615384615385,3.769230769230769,2012.0,1.0,1.0,28.75
461,perfectClient,10388.884615384615,631.0,1513891338.3076923,1667.3076923076924,2017.4615384615386,6.538461538461538,19.076923076923077,3.6923076923076925,2013.0,1.0,1.0,27.75
462,perfectClient,16413.470588235294,999.0,1522426534.7058823,501.9617647058824,2018.0,3.764705882352941,5.705882352941177,3.1176470588235294,1999.0,1.0,1.0,22.5
463,detrimentalClient,15042.173913043478,825.0,1520549104.9565217,409.36586956521745,2017.8260869565217,4.891304347826087,13.08695652173913,3.5217391304347827,2015.0,0.6865671641791045,1.0,10.166666666666666
464,detrimentalClient,9237.166666666666,528.0,1512552505.0,483.3300000000001,2017.3333333333333,7.5,20.916666666666668,2.8333333333333335,2000.0,0.8571428571428571,1.0,24.272727272727273
465,detrimentalClient,870.8333333333334,31.0,1500142101.3333333,186.665,2017.0,7.0,15.0,2.6666666666666665,2009.0,0.6,1.0,6.0
466,perfectClient,7890.75,439.0,1510605059.0625,941.6650000000001,2017.25,7.5,28.625,2.75,2008.0,1.0,1.0,30.0
467,perfectClient,11703.433333333332,717.4,1515657633.7333333,1060.8333333333333,2017.4666666666667,7.266666666666667,15.466666666666667,3.066666666666667,2006.0,1.0,1.0,26.571428571428573
468,detrimentalClient,17190.217391304348,1118.6521739130435,1523220470.6956522,2933.2273913043477,2018.0,3.869565217391304,11.695652173913043,3.391304347826087,2010.0,0.92,1.0,22.5
469,detrimentalClient,12798.233333333334,904.4,1517468918.1333334,1816.8703333333333,2017.6666666666667,5.666666666666667,11.766666666666667,3.033333333333333,2011.0,0.9090909090909091,1.0,25.083333333333332
470,detrimentalClient,15754.333333333334,715.0,1520766522.7777777,355.55527777777775,2017.6666666666667,6.722222222222222,18.333333333333332,3.388888888888889,2015.0,0.782608695652174,1.0,21.266666666666666
471,perfectClient,23550.5,1511.0,1530583715.0,1980.2699999999998,2018.0,6.333333333333333,22.333333333333332,5.0,2017.0,1.0,1.0,14.5
472,perfectClient,12273.633333333333,752.8,1516406911.6666667,995.5553333333334,2017.5333333333333,6.533333333333333,22.2,3.3333333333333335,2003.0,1.0,1.0,26.071428571428573
473,perfectClient,11998.9,756.9333333333333,1515992191.1666667,1101.1123333333335,2017.5333333333333,6.6,15.4,3.6666666666666665,2008.0,1.0,1.0,25.357142857142858
474,perfectClient,17768.35714285714,1086.0,1524159777.7142856,1139.28,2018.0,4.142857142857143,14.285714285714286,4.0,2017.0,1.0,1.0,25.166666666666668
475,perfectClient,15261.3,917.0,1520677222.7,475.0005,2017.7,6.2,20.8,3.3,2012.0,1.0,1.0,27.0
476,perfectClient,13775.1,859.0,1518741506.8,1316.5005,2017.6,6.5,25.7,2.6,2002.0,1.0,1.0,26.77777777777778
477,perfectClient,6128.785714285715,375.0,1508162902.0,239.58,2017.142857142857,8.285714285714286,15.714285714285714,3.857142857142857,2002.0,1.0,1.0,30.166666666666668
478,perfectClient,23115.0,1522.0,1530122925.5,2779.1549999999997,2018.0,6.0,27.0,2.0,2002.0,1.0,1.0,2.0
479,perfectClient,13270.666666666666,780.0,1517909905.6666667,170.55416666666665,2017.5833333333333,6.583333333333333,19.666666666666668,3.0,2003.0,1.0,1.0,27.454545454545453
480,perfectClient,3604.5,276.0,1504236032.0,687.5,2017.0,8.4,19.4,2.0,2005.0,1.0,1.0,29.75
481,perfectClient,21618.25,1355.0,1528546129.25,4742.8125,2018.0,5.75,16.75,4.75,2006.0,1.0,1.0,20.333333333333332
482,detrimentalClient,22542.9,1401.0,1529535415.6,3955.0,2018.0,6.0,20.6,3.6,2007.0,0.625,1.0,10.0
